obs_id,tdd
123725,170
123726,152
123727,71
123728,104
123729,41
123730,157
123731,48
123732,102
123733,25
123734,58
123735,171
123736,154
123737,135
123738,138
123739,19
123740,88
123741,105
123742,138
123743,129
123744,45
123745,28
123746,23
123747,154
123748,71
123749,57
123750,88
123751,75
123752,172
123753,154
123754,57
123755,171
123756,74
123757,21
123758,72
123759,100
123760,76
123761,26
123762,37
123763,85
123764,19
123765,85
123766,137
123767,145
123768,71
123769,126
123770,138
123771,71
123772,172
123773,125
123774,113
123775,23
123776,51
123777,142
123778,93
123779,100
123780,117
123781,79
123782,61
123783,162
123784,155
123785,85
123786,175
123787,155
123788,59
123789,22
123790,63
123791,27
123792,161
123793,85
123794,126
123795,57
123796,154
123797,59
123798,90
123799,88
123800,114
123801,57
123802,72
123803,114
123804,58
123805,38
123806,165
123807,73
123808,154
123809,88
123810,129
123811,128
123812,76
123813,101
123814,124
123815,171
123816,59
123817,147
123818,102
123819,90
123820,70
123821,146
123822,163
123823,72
123824,37
123825,63
123826,181
123827,100
123828,0
123829,154
123830,53
123831,39
123832,58
123833,87
123834,170
123835,87
123836,170
123837,124
123838,124
123839,102
123840,23
123841,15
123842,145
123843,124
123844,155
123845,154
123846,52
123847,102
123848,1
123849,125
123850,183
123851,145
123852,162
123853,75
123854,44
123855,180
123856,154
123857,113
123858,112
123859,90
123860,72
123861,157
123862,113
123863,112
123864,86
123865,136
123866,71
123867,72
123868,154
123869,57
123870,46
123871,103
123872,71
123873,108
123874,28
123875,57
123876,115
123877,156
123878,58
123879,90
123880,135
123881,101
123882,162
123883,132
123884,56
123885,99
123886,155
123887,62
123888,95
123889,56
123890,136
123891,181
123892,44
123893,59
123894,86
123895,164
123896,172
123897,136
123898,56
123899,21
123900,135
123901,115
123902,90
123903,155
123904,87
123905,130
123906,72
123907,124
123908,171
123909,85
123910,80
123911,112
123912,46
123913,186
123914,126
123915,155
123916,170
123917,162
123918,74
123919,128
123920,117
123921,107
123922,29
123923,171
123924,75
123925,140
123926,113
123927,77
123928,90
123929,149
123930,20
123931,156
123932,46
123933,1
123934,101
123935,137
123936,172
123937,126
123938,145
123939,155
123940,85
123941,164
123942,138
123943,164
123944,71
123945,71
123946,125
123947,27
123948,126
123949,19
123950,72
123951,156
123952,179
123953,131
123954,74
123955,85
123956,115
123957,175
123958,56
123959,91
123960,72
123961,170
123962,136
123963,125
123964,101
123965,156
123966,46
123967,166
123968,135
123969,145
123970,28
123971,76
123972,146
123973,83
123974,102
123975,88
123976,28
123977,103
123978,127
123979,71
123980,172
123981,85
123982,141
123983,46
123984,113
123985,100
123986,57
123987,100
123988,99
123989,150
123990,128
123991,163
123992,151
123993,157
123994,124
123995,115
123996,156
123997,163
123998,157
123999,71
124000,88
124001,162
124002,57
124003,110
124004,112
124005,136
124006,118
124007,102
124008,19
124009,167
124010,162
124011,28
124012,59
124013,155
124014,135
124015,137
124016,169
124017,103
124018,56
124019,124
124020,40
124021,74
124022,87
124023,154
124024,62
124025,20
124026,89
124027,100
124028,40
124029,116
124030,99
124031,19
124032,60
124033,155
124034,113
124035,135
124036,102
124037,59
124038,19
124039,73
124040,102
124041,40
124042,102
124043,40
124044,125
124045,115
124046,124
124047,145
124048,101
124049,90
124050,47
124051,3
124052,57
124053,87
124054,61
124055,50
124056,158
124057,74
124058,57
124059,72
124060,100
124061,38
124062,166
124063,101
124064,44
124065,59
124066,24
124067,90
124068,121
124069,56
124070,86
124071,8
124072,24
124073,80
124074,49
124075,77
124076,169
124077,100
124078,127
124079,114
124080,119
124081,73
124082,115
124083,70
124084,170
124085,164
124086,154
124087,154
124088,107
124089,76
124090,114
124091,85
124092,77
124093,85
124094,166
124095,113
124096,102
124097,88
124098,102
124099,177
124100,164
124101,85
124102,99
124103,145
124104,102
124105,176
124106,91
124107,75
124108,38
124109,137
124110,140
124111,136
124112,72
124113,136
124114,148
124115,172
124116,75
124117,150
124118,121
124119,154
124120,155
124121,169
124122,137
124123,99
124124,26
124125,124
124126,60
124127,134
124128,127
124129,87
124130,155
124131,88
124132,162
124133,44
124134,95
124135,101
124136,170
124137,101
124138,19
124139,113
124140,27
124141,86
124142,150
124143,37
124144,170
124145,28
124146,95
124147,79
124148,59
124149,173
124150,87
124151,145
124152,140
124153,62
124154,105
124155,40
124156,58
124157,155
124158,91
124159,162
124160,181
124161,59
124162,101
124163,138
124164,86
124165,38
124166,57
124167,89
124168,101
124169,99
124170,22
124171,73
124172,59
124173,145
124174,104
124175,0
124176,75
124177,137
124178,42
124179,88
124180,86
124181,147
124182,74
124183,138
124184,157
124185,165
124186,180
124187,74
124188,124
124189,101
124190,101
124191,101
124192,60
124193,57
124194,60
124195,88
124196,162
124197,125
124198,103
124199,120
124200,114
124201,114
124202,23
124203,103
124204,124
124205,86
124206,112
124207,105
124208,154
124209,45
124210,115
124211,95
124212,40
124213,10
124214,90
124215,41
124216,125
124217,87
124218,56
124219,72
124220,154
124221,85
124222,104
124223,174
124224,163
124225,127
124226,113
124227,185
124228,164
124229,87
124230,60
124231,171
124232,157
124233,41
124234,19
124235,157
124236,116
124237,168
124238,175
124239,155
124240,34
124241,122
124242,72
124243,112
124244,37
124245,145
124246,112
124247,99
124248,169
124249,56
124250,19
124251,155
124252,74
124253,171
124254,103
124255,59
124256,103
124257,29
124258,72
124259,74
124260,24
124261,40
124262,19
124263,23
124264,46
124265,89
124266,115
124267,101
124268,159
124269,154
124270,83
124271,106
124272,162
124273,89
124274,57
124275,137
124276,169
124277,75
124278,164
124279,60
124280,162
124281,71
124282,24
124283,73
124284,146
124285,71
124286,125
124287,171
124288,137
124289,127
124290,156
124291,58
124292,99
124293,22
124294,137
124295,175
124296,70
124297,154
124298,120
124299,102
124300,153
124301,112
124302,135
124303,166
124304,164
124305,137
124306,172
124307,77
124308,0
124309,154
124310,74
124311,104
124312,126
124313,57
124314,184
124315,41
124316,129
124317,86
124318,113
124319,57
124320,38
124321,75
124322,127
124323,135
124324,159
124325,147
124326,162
124327,117
124328,169
124329,28
124330,171
124331,170
124332,155
124333,162
124334,124
124335,136
124336,146
124337,71
124338,86
124339,44
124340,75
124341,114
124342,163
124343,125
124344,184
124345,76
124346,101
124347,57
124348,165
124349,59
124350,169
124351,164
124352,120
124353,124
124354,73
124355,125
124356,62
124357,76
124358,138
124359,113
124360,155
124361,101
124362,89
124363,56
124364,178
124365,167
124366,107
124367,163
124368,72
124369,154
124370,145
124371,26
124372,19
124373,100
124374,157
124375,56
124376,154
124377,19
124378,19
124379,56
124380,125
124381,128
124382,59
124383,87
124384,57
124385,155
124386,137
124387,104
124388,124
124389,186
124390,129
124391,85
124392,146
124393,54
124394,125
124395,51
124396,115
124397,78
124398,135
124399,126
124400,155
124401,125
124402,55
124403,66
124404,116
124405,72
124406,172
124407,74
124408,135
124409,127
124410,172
124411,93
124412,78
124413,169
124414,180
124415,135
124416,187
124417,130
124418,167
124419,99
124420,28
124421,86
124422,87
124423,145
124424,74
124425,73
124426,125
124427,125
124428,154
124429,56
124430,90
124431,74
124432,154
124433,23
124434,175
124435,145
124436,169
124437,113
124438,154
124439,156
124440,114
124441,71
124442,165
124443,169
124444,171
124445,136
124446,125
124447,41
124448,180
124449,37
124450,136
124451,88
124452,151
124453,101
124454,138
124455,85
124456,100
124457,59
124458,138
124459,86
124460,154
124461,8
124462,136
124463,85
124464,73
124465,104
124466,162
124467,136
124468,162
124469,162
124470,115
124471,88
124472,137
124473,58
124474,112
124475,89
124476,135
124477,20
124478,139
124479,100
124480,157
124481,72
124482,146
124483,125
124484,72
124485,19
124486,181
124487,89
124488,71
124489,145
124490,137
124491,86
124492,170
124493,156
124494,140
124495,101
124496,124
124497,40
124498,60
124499,136
124500,154
124501,107
124502,170
124503,71
124504,29
124505,154
124506,155
124507,43
124508,172
124509,157
124510,56
124511,23
124512,114
124513,162
124514,172
124515,155
124516,72
124517,46
124518,145
124519,101
124520,159
124521,147
124522,88
124523,172
124524,62
124525,169
124526,125
124527,104
124528,104
124529,73
124530,23
124531,136
124532,184
124533,41
124534,169
124535,124
124536,164
124537,101
124538,145
124539,154
124540,163
124541,162
124542,125
124543,107
124544,98
124545,157
124546,72
124547,172
124548,163
124549,155
124550,135
124551,74
124552,23
124553,104
124554,124
124555,113
124556,41
124557,72
124558,170
124559,113
124560,76
124561,73
124562,19
124563,74
124564,147
124565,147
124566,184
124567,157
124568,89
124569,91
124570,20
124571,81
124572,101
124573,123
124574,78
124575,145
124576,74
124577,44
124578,71
124579,86
124580,145
124581,188
124582,154
124583,154
124584,56
124585,62
124586,124
124587,90
124588,99
124589,42
124590,126
124591,46
124592,112
124593,163
124594,164
124595,40
124596,56
124597,183
124598,124
124599,59
124600,60
124601,100
124602,158
124603,101
124604,29
124605,171
124606,105
124607,104
124608,164
124609,162
124610,135
124611,181
124612,147
124613,113
124614,124
124615,149
124616,155
124617,89
124618,99
124619,41
124620,138
124621,177
124622,38
124623,8
124624,125
124625,172
124626,70
124627,124
124628,165
124629,157
124630,92
124631,103
124632,178
124633,145
124634,114
124635,125
124636,135
124637,155
124638,19
124639,169
124640,115
124641,26
124642,145
124643,101
124644,170
124645,89
124646,41
124647,115
124648,88
124649,114
124650,145
124651,27
124652,145
124653,171
124654,114
124655,45
124656,127
124657,43
124658,154
124659,20
124660,135
124661,86
124662,101
124663,100
124664,156
124665,126
124666,126
124667,180
124668,182
124669,58
124670,147
124671,135
124672,19
124673,57
124674,136
124675,56
124676,126
124677,113
124678,147
124679,154
124680,24
124681,100
124682,74
124683,75
124684,149
124685,155
124686,126
124687,40
124688,54
124689,139
124690,163
124691,76
124692,26
124693,125
124694,113
124695,58
124696,125
124697,78
124698,135
124699,169
124700,148
124701,88
124702,145
124703,87
124704,155
124705,85
124706,72
124707,80
124708,145
124709,145
124710,161
124711,146
124712,59
124713,105
124714,171
124715,124
124716,169
124717,136
124718,135
124719,61
124720,31
124721,138
124722,115
124723,101
124724,73
124725,88
124726,43
124727,102
124728,110
124729,86
124730,0
124731,40
124732,59
124733,73
124734,10
124735,56
124736,99
124737,44
124738,171
124739,52
124740,148
124741,61
124742,184
124743,75
124744,101
124745,56
124746,185
124747,114
124748,127
124749,86
124750,103
124751,1
124752,71
124753,132
124754,19
124755,135
124756,162
124757,41
124758,165
124759,58
124760,154
124761,135
124762,171
124763,135
124764,117
124765,74
124766,175
124767,19
124768,38
124769,94
124770,61
124771,143
124772,180
124773,171
124774,175
124775,162
124776,172
124777,60
124778,159
124779,125
124780,127
124781,61
124782,165
124783,23
124784,170
124785,157
124786,175
124787,19
124788,102
124789,40
124790,114
124791,61
124792,23
124793,25
124794,170
124795,135
124796,162
124797,114
124798,147
124799,88
124800,145
124801,89
124802,19
124803,62
124804,170
124805,40
124806,93
124807,24
124808,180
124809,113
124810,101
124811,85
124812,157
124813,125
124814,113
124815,139
124816,116
124817,124
124818,158
124819,180
124820,114
124821,74
124822,138
124823,64
124824,78
124825,148
124826,40
124827,124
124828,136
124829,117
124830,146
124831,58
124832,149
124833,183
124834,43
124835,145
124836,155
124837,124
124838,124
124839,150
124840,137
124841,40
124842,116
124843,162
124844,104
124845,164
124846,148
124847,63
124848,162
124849,75
124850,114
124851,124
124852,105
124853,136
124854,180
124855,100
124856,72
124857,114
124858,125
124859,108
124860,99
124861,171
124862,60
124863,73
124864,135
124865,162
124866,156
124867,60
124868,148
124869,137
124870,87
124871,100
124872,162
124873,42
124874,154
124875,71
124876,125
124877,147
124878,111
124879,103
124880,85
124881,154
124882,165
124883,166
124884,136
124885,185
124886,76
124887,177
124888,156
124889,128
124890,63
124891,169
124892,154
124893,78
124894,159
124895,155
124896,86
124897,117
124898,44
124899,165
124900,135
124901,155
124902,72
124903,170
124904,19
124905,61
124906,164
124907,100
124908,100
124909,175
124910,184
124911,57
124912,171
124913,160
124914,129
124915,78
124916,164
124917,154
124918,126
124919,71
124920,112
124921,117
124922,42
124923,171
124924,148
124925,181
124926,101
124927,22
124928,163
124929,70
124930,155
124931,45
124932,153
124933,77
124934,155
124935,136
124936,147
124937,126
124938,169
124939,112
124940,137
124941,112
124942,74
124943,173
124944,138
124945,55
124946,141
124947,172
124948,126
124949,112
124950,41
124951,103
124952,102
124953,147
124954,184
124955,62
124956,29
124957,54
124958,170
124959,101
124960,87
124961,102
124962,75
124963,154
124964,112
124965,72
124966,154
124967,59
124968,135
124969,156
124970,72
124971,116
124972,99
124973,141
124974,75
124975,45
124976,171
124977,146
124978,59
124979,59
124980,113
124981,79
124982,163
124983,162
124984,119
124985,182
124986,80
124987,112
124988,103
124989,147
124990,99
124991,164
124992,102
124993,112
124994,112
124995,157
124996,128
124997,138
124998,156
124999,155
125000,105
125001,90
125002,78
125003,152
125004,163
125005,170
125006,176
125007,59
125008,102
125009,136
125010,162
125011,180
125012,186
125013,70
125014,86
125015,135
125016,63
125017,135
125018,19
125019,159
125020,26
125021,115
125022,114
125023,112
125024,82
125025,170
125026,155
125027,127
125028,155
125029,124
125030,104
125031,125
125032,100
125033,19
125034,180
125035,85
125036,78
125037,45
125038,148
125039,85
125040,124
125041,162
125042,72
125043,54
125044,71
125045,59
125046,163
125047,43
125048,170
125049,112
125050,54
125051,75
125052,138
125053,131
125054,123
125055,116
125056,86
125057,124
125058,136
125059,146
125060,138
125061,160
125062,64
125063,163
125064,166
125065,126
125066,137
125067,164
125068,116
125069,175
125070,99
125071,154
125072,40
125073,146
125074,76
125075,137
125076,162
125077,55
125078,135
125079,155
125080,71
125081,148
125082,181
125083,169
125084,154
125085,63
125086,117
125087,115
125088,113
125089,23
125090,125
125091,88
125092,23
125093,163
125094,61
125095,20
125096,172
125097,75
125098,184
125099,86
125100,128
125101,99
125102,146
125103,71
125104,145
125105,72
125106,157
125107,81
125108,171
125109,73
125110,71
125111,136
125112,140
125113,63
125114,136
125115,10
125116,121
125117,136
125118,54
125119,173
125120,155
125121,62
125122,88
125123,85
125124,135
125125,137
125126,27
125127,155
125128,37
125129,88
125130,135
125131,101
125132,113
125133,88
125134,158
125135,169
125136,57
125137,136
125138,170
125139,114
125140,159
125141,102
125142,75
125143,113
125144,86
125145,112
125146,55
125147,87
125148,113
125149,71
125150,88
125151,74
125152,101
125153,71
125154,170
125155,137
125156,60
125157,87
125158,135
125159,154
125160,128
125161,56
125162,61
125163,78
125164,169
125165,162
125166,146
125167,115
125168,147
125169,145
125170,56
125171,43
125172,112
125173,101
125174,124
125175,75
125176,22
125177,92
125178,136
125179,184
125180,151
125181,101
125182,88
125183,106
125184,46
125185,163
125186,92
125187,24
125188,164
125189,25
125190,154
125191,149
125192,90
125193,136
125194,166
125195,60
125196,113
125197,138
125198,170
125199,95
125200,101
125201,135
125202,100
125203,138
125204,166
125205,44
125206,19
125207,73
125208,88
125209,102
125210,159
125211,43
125212,124
125213,90
125214,61
125215,88
125216,19
125217,178
125218,102
125219,161
125220,44
125221,147
125222,104
125223,124
125224,184
125225,146
125226,91
125227,114
125228,136
125229,171
125230,165
125231,115
125232,73
125233,72
125234,59
125235,106
125236,88
125237,137
125238,54
125239,169
125240,113
125241,12
125242,170
125243,95
125244,127
125245,143
125246,155
125247,146
125248,113
125249,116
125250,170
125251,138
125252,75
125253,56
125254,159
125255,37
125256,148
125257,54
125258,163
125259,56
125260,171
125261,40
125262,87
125263,25
125264,75
125265,54
125266,41
125267,57
125268,75
125269,72
125270,127
125271,82
125272,154
125273,74
125274,56
125275,147
125276,180
125277,5
125278,186
125279,75
125280,100
125281,90
125282,113
125283,26
125284,171
125285,45
125286,156
125287,135
125288,126
125289,72
125290,40
125291,184
125292,103
125293,113
125294,130
125295,104
125296,1
125297,72
125298,85
125299,114
125300,114
125301,146
125302,27
125303,60
125304,155
125305,165
125306,99
125307,145
125308,186
125309,167
125310,114
125311,61
125312,115
125313,54
125314,163
125315,80
125316,164
125317,110
125318,124
125319,74
125320,181
125321,140
125322,59
125323,70
125324,135
125325,67
125326,101
125327,0
125328,162
125329,101
125330,151
125331,75
125332,162
125333,85
125334,136
125335,136
125336,112
125337,109
125338,145
125339,57
125340,165
125341,155
125342,155
125343,54
125344,26
125345,169
125346,74
125347,113
125348,113
125349,113
125350,125
125351,101
125352,135
125353,146
125354,114
125355,100
125356,158
125357,164
125358,55
125359,109
125360,114
125361,56
125362,171
125363,23
125364,155
125365,71
125366,113
125367,77
125368,162
125369,162
125370,158
125371,89
125372,180
125373,101
125374,162
125375,162
125376,136
125377,163
125378,87
125379,72
125380,121
125381,26
125382,114
125383,99
125384,71
125385,100
125386,73
125387,23
125388,137
125389,155
125390,127
125391,102
125392,72
125393,175
125394,72
125395,154
125396,74
125397,100
125398,124
125399,89
125400,154
125401,57
125402,169
125403,54
125404,127
125405,70
125406,185
125407,54
125408,41
125409,125
125410,87
125411,41
125412,184
125413,124
125414,102
125415,124
125416,125
125417,60
125418,176
125419,58
125420,189
125421,101
125422,114
125423,162
125424,157
125425,147
125426,113
125427,43
125428,112
125429,154
125430,155
125431,169
125432,169
125433,88
125434,88
125435,101
125436,162
125437,20
125438,184
125439,71
125440,101
125441,163
125442,103
125443,85
125444,162
125445,61
125446,74
125447,113
125448,73
125449,101
125450,37
125451,169
125452,90
125453,99
125454,162
125455,41
125456,126
125457,71
125458,107
125459,88
125460,59
125461,159
125462,137
125463,163
125464,146
125465,42
125466,70
125467,43
125468,171
125469,176
125470,23
125471,126
125472,170
125473,158
125474,44
125475,62
125476,71
125477,72
125478,164
125479,135
125480,150
125481,42
125482,148
125483,72
125484,145
125485,115
125486,126
125487,127
125488,127
125489,62
125490,156
125491,45
125492,182
125493,154
125494,135
125495,171
125496,154
125497,154
125498,101
125499,173
125500,63
125501,46
125502,125
125503,146
125504,170
125505,162
125506,135
125507,99
125508,156
125509,134
125510,113
125511,184
125512,180
125513,70
125514,180
125515,57
125516,169
125517,170
125518,108
125519,59
125520,112
125521,99
125522,73
125523,126
125524,54
125525,172
125526,148
125527,58
125528,164
125529,40
125530,164
125531,140
125532,154
125533,58
125534,172
125535,72
125536,136
125537,165
125538,47
125539,127
125540,59
125541,57
125542,99
125543,66
125544,124
125545,147
125546,162
125547,157
125548,135
125549,124
125550,149
125551,58
125552,99
125553,135
125554,90
125555,61
125556,60
125557,60
125558,155
125559,76
125560,158
125561,130
125562,154
125563,172
125564,80
125565,76
125566,1
125567,76
125568,183
125569,185
125570,171
125571,59
125572,87
125573,48
125574,137
125575,24
125576,151
125577,145
125578,45
125579,65
125580,180
125581,44
125582,74
125583,88
125584,19
125585,42
125586,181
125587,88
125588,162
125589,172
125590,41
125591,19
125592,113
125593,163
125594,135
125595,29
125596,116
125597,85
125598,54
125599,152
125600,138
125601,103
125602,101
125603,170
125604,176
125605,155
125606,179
125607,157
125608,72
125609,26
125610,136
125611,113
125612,137
125613,100
125614,164
125615,114
125616,101
125617,28
125618,103
125619,72
125620,155
125621,102
125622,75
125623,19
125624,87
125625,112
125626,125
125627,113
125628,147
125629,136
125630,154
125631,78
125632,170
125633,148
125634,175
125635,172
125636,65
125637,145
125638,100
125639,163
125640,115
125641,93
125642,126
125643,26
125644,25
125645,59
125646,101
125647,74
125648,136
125649,72
125650,139
125651,72
125652,40
125653,137
125654,114
125655,146
125656,43
125657,174
125658,184
125659,42
125660,87
125661,115
125662,88
125663,114
125664,135
125665,145
125666,171
125667,74
125668,85
125669,148
125670,165
125671,100
125672,113
125673,88
125674,146
125675,23
125676,89
125677,88
125678,57
125679,164
125680,38
125681,63
125682,56
125683,135
125684,148
125685,158
125686,159
125687,71
125688,170
125689,171
125690,154
125691,57
125692,187
125693,73
125694,135
125695,170
125696,58
125697,85
125698,165
125699,169
125700,170
125701,125
125702,169
125703,184
125704,19
125705,149
125706,135
125707,135
125708,127
125709,171
125710,74
125711,141
125712,147
125713,155
125714,102
125715,56
125716,163
125717,75
125718,23
125719,73
125720,186
125721,116
125722,116
125723,41
125724,62
125725,73
125726,172
125727,73
125728,72
125729,73
125730,90
125731,32
125732,164
125733,60
125734,0
125735,115
125736,145
125737,149
125738,157
125739,169
125740,147
125741,92
125742,169
125743,169
125744,137
125745,154
125746,49
125747,81
125748,145
125749,56
125750,121
125751,74
125752,60
125753,169
125754,71
125755,55
125756,162
125757,85
125758,148
125759,162
125760,156
125761,19
125762,169
125763,74
125764,101
125765,164
125766,171
125767,136
125768,94
125769,60
125770,165
125771,112
125772,45
125773,85
125774,61
125775,75
125776,176
125777,114
125778,146
125779,145
125780,20
125781,160
125782,137
125783,125
125784,101
125785,76
125786,169
125787,58
125788,23
125789,86
125790,103
125791,88
125792,147
125793,135
125794,147
125795,40
125796,78
125797,146
125798,54
125799,173
125800,112
125801,33
125802,155
125803,102
125804,166
125805,56
125806,189
125807,71
125808,151
125809,26
125810,75
125811,43
125812,145
125813,105
125814,23
125815,127
125816,85
125817,76
125818,125
125819,42
125820,155
125821,164
125822,164
125823,27
125824,57
125825,154
125826,185
125827,128
125828,137
125829,40
125830,164
125831,99
125832,154
125833,56
125834,162
125835,99
125836,40
125837,87
125838,99
125839,28
125840,138
125841,176
125842,88
125843,77
125844,19
125845,87
125846,113
125847,113
125848,20
125849,166
125850,157
125851,27
125852,78
125853,100
125854,169
125855,138
125856,88
125857,101
125858,163
125859,136
125860,127
125861,42
125862,100
125863,157
125864,2
125865,55
125866,89
125867,39
125868,163
125869,86
125870,71
125871,125
125872,180
125873,154
125874,162
125875,147
125876,78
125877,180
125878,101
125879,185
125880,150
125881,74
125882,40
125883,135
125884,124
125885,165
125886,85
125887,156
125888,145
125889,165
125890,162
125891,99
125892,155
125893,155
125894,166
125895,135
125896,164
125897,185
125898,76
125899,59
125900,102
125901,170
125902,113
125903,44
125904,122
125905,62
125906,176
125907,59
125908,164
125909,113
125910,148
125911,57
125912,169
125913,113
125914,154
125915,73
125916,171
125917,136
125918,126
125919,28
125920,171
125921,30
125922,180
125923,85
125924,99
125925,74
125926,181
125927,72
125928,162
125929,51
125930,115
125931,43
125932,182
125933,61
125934,41
125935,88
125936,155
125937,101
125938,79
125939,147
125940,136
125941,62
125942,72
125943,19
125944,171
125945,171
125946,89
125947,146
125948,162
125949,171
125950,124
125951,58
125952,148
125953,136
125954,46
125955,85
125956,165
125957,88
125958,163
125959,141
125960,164
125961,170
125962,162
125963,136
125964,136
125965,44
125966,75
125967,19
125968,86
125969,162
125970,8
125971,180
125972,127
125973,101
125974,146
125975,29
125976,75
125977,89
125978,154
125979,154
125980,184
125981,101
125982,162
125983,40
125984,170
125985,105
125986,137
125987,135
125988,24
125989,73
125990,159
125991,85
125992,176
125993,79
125994,176
125995,155
125996,172
125997,136
125998,162
125999,124
126000,59
126001,162
126002,180
126003,85
126004,163
126005,27
126006,59
126007,150
126008,158
126009,99
126010,56
126011,136
126012,159
126013,100
126014,90
126015,137
126016,71
126017,163
126018,112
126019,75
126020,40
126021,115
126022,146
126023,43
126024,180
126025,101
126026,39
126027,135
126028,116
126029,19
126030,175
126031,156
126032,71
126033,113
126034,163
126035,150
126036,150
126037,92
126038,184
126039,181
126040,145
126041,172
126042,124
126043,99
126044,136
126045,101
126046,163
126047,56
126048,80
126049,101
126050,164
126051,76
126052,164
126053,162
126054,88
126055,58
126056,155
126057,113
126058,85
126059,86
126060,100
126061,57
126062,145
126063,19
126064,162
126065,114
126066,85
126067,172
126068,85
126069,57
126070,74
126071,144
126072,117
126073,154
126074,136
126075,62
126076,154
126077,154
126078,74
126079,122
126080,135
126081,166
126082,112
126083,59
126084,115
126085,157
126086,115
126087,25
126088,149
126089,41
126090,135
126091,113
126092,99
126093,101
126094,136
126095,100
126096,99
126097,126
126098,117
126099,169
126100,78
126101,56
126102,101
126103,167
126104,109
126105,28
126106,56
126107,40
126108,164
126109,59
126110,157
126111,23
126112,184
126113,158
126114,104
126115,162
126116,128
126117,101
126118,42
126119,175
126120,163
126121,169
126122,172
126123,73
126124,94
126125,62
126126,93
126127,163
126128,61
126129,99
126130,78
126131,120
126132,88
126133,137
126134,170
126135,135
126136,85
126137,157
126138,73
126139,171
126140,169
126141,169
126142,61
126143,124
126144,88
126145,104
126146,74
126147,135
126148,76
126149,157
126150,114
126151,70
126152,85
126153,99
126154,76
126155,96
126156,19
126157,86
126158,119
126159,57
126160,56
126161,113
126162,163
126163,61
126164,163
126165,113
126166,116
126167,85
126168,113
126169,63
126170,166
126171,113
126172,70
126173,85
126174,173
126175,138
126176,169
126177,85
126178,19
126179,41
126180,155
126181,86
126182,145
126183,49
126184,158
126185,163
126186,169
126187,172
126188,62
126189,42
126190,71
126191,45
126192,124
126193,163
126194,135
126195,47
126196,176
126197,146
126198,170
126199,89
126200,74
126201,104
126202,71
126203,101
126204,175
126205,45
126206,99
126207,135
126208,38
126209,127
126210,187
126211,73
126212,113
126213,101
126214,183
126215,146
126216,21
126217,72
126218,184
126219,156
126220,138
126221,115
126222,135
126223,154
126224,62
126225,130
126226,87
126227,137
126228,146
126229,71
126230,104
126231,128
126232,72
126233,135
126234,169
126235,124
126236,156
126237,58
126238,162
126239,138
126240,38
126241,61
126242,126
126243,157
126244,57
126245,59
126246,120
126247,177
126248,155
126249,74
126250,75
126251,70
126252,164
126253,117
126254,139
126255,169
126256,127
126257,124
126258,74
126259,113
126260,185
126261,114
126262,163
126263,102
126264,170
126265,186
126266,75
126267,56
126268,113
126269,74
126270,42
126271,86
126272,170
126273,135
126274,85
126275,22
126276,76
126277,115
126278,146
126279,170
126280,59
126281,187
126282,140
126283,116
126284,159
126285,112
126286,114
126287,78
126288,146
126289,85
126290,171
126291,146
126292,137
126293,99
126294,64
126295,186
126296,75
126297,85
126298,90
126299,164
126300,186
126301,19
126302,57
126303,81
126304,136
126305,154
126306,126
126307,55
126308,141
126309,113
126310,162
126311,89
126312,155
126313,148
126314,125
126315,75
126316,154
126317,170
126318,182
126319,9
126320,165
126321,156
126322,183
126323,76
126324,95
126325,71
126326,156
126327,8
126328,137
126329,62
126330,75
126331,86
126332,109
126333,71
126334,112
126335,72
126336,101
126337,46
126338,164
126339,71
126340,184
126341,20
126342,113
126343,147
126344,58
126345,186
126346,86
126347,186
126348,145
126349,101
126350,74
126351,59
126352,71
126353,91
126354,145
126355,138
126356,77
126357,77
126358,37
126359,104
126360,140
126361,170
126362,105
126363,113
126364,125
126365,153
126366,26
126367,169
126368,101
126369,112
126370,104
126371,104
126372,90
126373,154
126374,59
126375,26
126376,61
126377,154
126378,73
126379,53
126380,156
126381,78
126382,89
126383,154
126384,74
126385,165
126386,102
126387,51
126388,81
126389,176
126390,155
126391,56
126392,115
126393,89
126394,146
126395,59
126396,146
126397,155
126398,37
126399,99
126400,105
126401,113
126402,175
126403,135
126404,36
126405,146
126406,135
126407,145
126408,167
126409,74
126410,182
126411,155
126412,107
126413,145
126414,99
126415,155
126416,127
126417,49
126418,75
126419,104
126420,155
126421,169
126422,155
126423,154
126424,99
126425,184
126426,113
126427,48
126428,72
126429,140
126430,175
126431,127
126432,167
126433,100
126434,131
126435,90
126436,113
126437,66
126438,126
126439,113
126440,118
126441,90
126442,172
126443,113
126444,88
126445,159
126446,154
126447,126
126448,85
126449,140
126450,81
126451,74
126452,43
126453,75
126454,172
126455,115
126456,126
126457,147
126458,88
126459,114
126460,126
126461,73
126462,141
126463,105
126464,40
126465,115
126466,112
126467,56
126468,107
126469,125
126470,138
126471,88
126472,100
126473,56
126474,169
126475,56
126476,177
126477,136
126478,124
126479,25
126480,170
126481,125
126482,125
126483,163
126484,138
126485,154
126486,154
126487,30
126488,37
126489,41
126490,154
126491,154
126492,98
126493,170
126494,102
126495,175
126496,59
126497,95
126498,154
126499,135
126500,144
126501,126
126502,30
126503,157
126504,86
126505,19
126506,23
126507,116
126508,169
126509,112
126510,23
126511,129
126512,164
126513,85
126514,85
126515,116
126516,43
126517,155
126518,101
126519,54
126520,59
126521,107
126522,155
