hid,pid,inc,sex,age,job,person_id,ptype_code,household_id,parcel_id
19939,1,3899,1,4,2,42082,6,19939.0,339.0
19940,1,8670,1,4,2,42086,6,19940.0,297.0
19941,1,720,1,4,2,42090,6,19941.0,5.0
19942,1,6457,1,4,2,42094,6,19942.0,275.0
19943,1,9463,1,4,2,42098,6,19943.0,331.0
19944,1,11237,1,4,2,42102,6,19944.0,278.0
19945,1,7353,1,4,2,42106,6,19945.0,278.0
19946,1,3706,1,4,2,42110,6,19946.0,301.0
19947,1,11166,1,4,2,42114,6,19947.0,276.0
19948,1,1746,1,4,2,42118,6,19948.0,346.0
19949,1,4612,1,4,2,42122,6,19949.0,189.0
19950,1,11708,1,4,2,42126,6,19950.0,412.0
19951,1,3824,1,4,2,42130,6,19951.0,356.0
19952,1,9531,1,4,2,42134,6,19952.0,293.0
19953,1,7632,1,4,2,42138,6,19953.0,337.0
19954,1,13744,1,4,2,42142,6,19954.0,352.0
19955,1,5277,1,4,2,42146,6,19955.0,190.0
19956,1,5214,1,4,2,42150,6,19956.0,6.0
19957,1,7322,1,4,2,42154,6,19957.0,291.0
19958,1,7915,1,4,2,42158,6,19958.0,329.0
19959,1,9148,1,4,2,42162,6,19959.0,201.0
19960,1,17672,1,4,2,42166,6,19960.0,109.0
19961,1,10574,1,4,2,42170,6,19961.0,64.0
19962,1,8155,1,4,2,42174,6,19962.0,346.0
19963,1,10838,1,4,2,42178,6,19963.0,304.0
19964,1,8838,1,4,2,42182,6,19964.0,375.0
19965,1,10914,1,4,2,42186,6,19965.0,19.0
19966,1,6036,1,4,2,42190,6,19966.0,236.0
19967,1,10530,1,4,2,42194,6,19967.0,1.0
19968,1,3678,1,4,2,42198,6,19968.0,138.0
19969,1,13658,1,4,2,42202,6,19969.0,1.0
19970,1,4017,1,4,2,42206,6,19970.0,352.0
19971,1,3514,1,4,2,42210,6,19971.0,377.0
19972,1,9484,1,4,2,42214,6,19972.0,365.0
19973,1,13162,1,4,2,42218,6,19973.0,352.0
19974,1,7878,1,4,2,42222,6,19974.0,206.0
19975,1,6800,1,4,2,42226,6,19975.0,347.0
19976,1,8419,1,4,2,42230,6,19976.0,204.0
19977,1,4343,1,4,2,42234,6,19977.0,192.0
19978,1,8842,1,4,2,42238,6,19978.0,276.0
19979,1,9373,1,4,2,42242,6,19979.0,13.0
19980,1,7902,1,4,2,42246,6,19980.0,352.0
19981,1,4183,1,4,2,42250,6,19981.0,18.0
19982,1,7900,1,4,2,42254,6,19982.0,279.0
19983,1,11827,1,4,2,42258,6,19983.0,201.0
19984,1,2547,1,4,2,42262,6,19984.0,201.0
19985,1,8779,1,4,2,42266,6,19985.0,347.0
19986,1,9478,1,4,2,42270,6,19986.0,335.0
19987,1,10371,1,4,2,42274,6,19987.0,3.0
19988,1,9680,1,4,2,42278,6,19988.0,12.0
19989,1,7130,1,4,2,42282,6,19989.0,204.0
19990,1,5387,1,4,2,42286,6,19990.0,352.0
19991,1,10653,1,4,2,42290,6,19991.0,279.0
19992,1,10583,1,4,2,42294,6,19992.0,360.0
19993,1,4217,1,4,2,42298,6,19993.0,347.0
19994,1,9676,1,4,2,42302,6,19994.0,292.0
19995,1,11537,1,4,2,42306,6,19995.0,193.0
19996,1,11977,1,4,2,42310,6,19996.0,377.0
19997,1,6388,1,4,2,42314,6,19997.0,56.0
19998,1,6737,1,4,2,42318,6,19998.0,290.0
19999,1,7957,1,4,2,42322,6,19999.0,1.0
20000,1,12565,1,4,2,42326,6,20000.0,296.0
20001,1,8988,1,4,2,42330,6,20001.0,198.0
20002,1,3432,1,4,2,42334,6,20002.0,13.0
20003,1,7687,1,4,2,42338,6,20003.0,347.0
20004,1,10926,1,4,2,42342,6,20004.0,290.0
20005,1,7473,1,4,2,42346,6,20005.0,12.0
20006,1,8741,1,4,2,42350,6,20006.0,275.0
20007,1,3895,1,4,2,42354,6,20007.0,294.0
20008,1,7076,1,4,2,42358,6,20008.0,190.0
20009,1,6770,1,4,2,42362,6,20009.0,304.0
20011,1,6745,1,4,2,42370,6,20011.0,203.0
20012,1,5481,1,4,2,42374,6,20012.0,292.0
20013,1,10436,1,4,2,42378,6,20013.0,276.0
20014,1,7359,1,4,2,42382,6,20014.0,206.0
20015,1,7545,1,4,2,42386,6,20015.0,327.0
20016,1,8530,1,4,2,42390,6,20016.0,204.0
20017,1,11207,1,4,2,42394,6,20017.0,371.0
20018,1,5882,1,4,2,42398,6,20018.0,253.0
20019,1,9894,1,4,2,42402,6,20019.0,11.0
20020,1,5309,1,4,2,42406,6,20020.0,379.0
20021,1,9636,1,4,2,42410,6,20021.0,198.0
20022,1,15700,1,4,2,42414,6,20022.0,352.0
20023,1,7097,1,4,2,42418,6,20023.0,356.0
20024,1,2686,1,4,2,42422,6,20024.0,292.0
20025,1,6197,1,4,2,42426,6,20025.0,275.0
20026,1,6677,1,4,2,42430,6,20026.0,190.0
20027,1,6416,1,4,2,42434,6,20027.0,235.0
20028,1,3446,1,4,2,42438,6,20028.0,196.0
20029,1,6643,1,4,2,42442,6,20029.0,291.0
20030,1,5587,1,4,2,42446,6,20030.0,346.0
20031,1,5795,1,4,2,42450,6,20031.0,346.0
20032,1,5973,1,4,2,42454,6,20032.0,5.0
20033,1,1875,1,4,2,42458,6,20033.0,11.0
20034,1,803,1,4,2,42462,6,20034.0,23.0
20035,1,9537,1,4,2,42466,6,20035.0,349.0
20036,1,5287,1,4,2,42470,6,20036.0,543.0
20037,1,5965,1,4,2,42474,6,20037.0,375.0
20038,1,3435,1,4,2,42478,6,20038.0,336.0
20039,1,10340,1,4,2,42482,6,20039.0,337.0
20040,1,13231,1,4,2,42486,6,20040.0,207.0
20041,1,3685,1,4,2,42490,6,20041.0,196.0
20043,1,7272,1,4,2,42498,6,20043.0,64.0
20044,1,5903,1,4,2,42502,6,20044.0,296.0
20045,1,10300,1,4,2,42506,6,20045.0,403.0
20047,1,10419,1,4,2,42514,6,20047.0,328.0
20049,1,10929,1,4,2,42522,6,20049.0,339.0
20050,1,7182,1,4,2,42526,6,20050.0,7.0
20051,1,8156,1,4,2,42530,6,20051.0,346.0
20052,1,7657,1,4,2,42534,6,20052.0,6.0
20053,1,7907,1,4,2,42538,6,20053.0,13.0
20054,1,3797,1,4,2,42542,6,20054.0,354.0
20055,1,6870,1,4,2,42546,6,20055.0,198.0
20056,1,4629,1,4,2,42550,6,20056.0,22.0
20057,1,6131,1,4,2,42554,6,20057.0,352.0
20058,1,5216,1,4,2,42558,6,20058.0,9.0
20059,1,3729,1,4,2,42562,6,20059.0,349.0
20060,1,-204,1,4,2,42566,6,20060.0,113.0
20061,1,11106,1,4,2,42570,6,20061.0,257.0
20062,1,3959,1,4,2,42574,6,20062.0,195.0
20063,1,11198,1,4,2,42578,6,20063.0,12.0
20064,1,7447,1,4,2,42582,6,20064.0,277.0
20065,1,7455,1,4,2,42586,6,20065.0,296.0
20067,1,7573,1,4,2,42594,6,20067.0,299.0
20068,1,15464,1,4,2,42598,6,20068.0,346.0
20069,1,4526,1,4,2,42602,6,20069.0,191.0
20070,1,4012,1,4,2,42606,6,20070.0,327.0
20071,1,7550,1,4,2,42610,6,20071.0,380.0
20072,1,12551,1,4,2,42614,6,20072.0,15.0
20073,1,4770,1,4,2,42618,6,20073.0,304.0
20074,1,4256,1,4,2,42622,6,20074.0,204.0
20075,1,12079,1,4,2,42626,6,20075.0,190.0
20076,1,6823,1,4,2,42630,6,20076.0,13.0
20077,1,6389,1,4,2,42634,6,20077.0,377.0
20078,1,7480,1,4,2,42638,6,20078.0,196.0
20079,1,10378,1,4,2,42642,6,20079.0,5.0
20080,1,7796,1,4,2,42646,6,20080.0,352.0
20081,1,8086,1,4,2,42650,6,20081.0,275.0
20082,1,1584,1,4,2,42654,6,20082.0,352.0
20083,1,6099,1,4,2,42658,6,20083.0,188.0
20084,1,8652,1,4,2,42662,6,20084.0,278.0
20085,1,8099,1,4,2,42666,6,20085.0,202.0
20086,1,10430,1,4,2,42670,6,20086.0,88.0
20087,1,6490,1,4,2,42674,6,20087.0,26.0
20088,1,8555,1,4,2,42678,6,20088.0,331.0
20089,1,4511,1,4,2,42682,6,20089.0,331.0
20090,1,2580,1,4,2,42686,6,20090.0,278.0
20091,1,4660,1,4,2,42690,6,20091.0,346.0
20092,1,11646,1,4,2,42694,6,20092.0,9.0
20093,1,6966,1,4,2,42698,6,20093.0,365.0
20094,1,9527,1,4,2,42702,6,20094.0,543.0
20095,1,14759,1,4,2,42706,6,20095.0,246.0
20096,1,6351,1,4,2,42710,6,20096.0,11.0
20097,1,8129,1,4,2,42714,6,20097.0,204.0
20098,1,8665,1,4,2,42718,6,20098.0,297.0
20099,1,8212,1,4,2,42722,6,20099.0,11.0
20100,1,10414,1,4,2,42726,6,20100.0,192.0
20101,1,7763,1,4,2,42730,6,20101.0,265.0
20102,1,5848,1,4,2,42734,6,20102.0,190.0
20103,1,7768,1,4,2,42738,6,20103.0,371.0
20104,1,11425,1,4,2,42742,6,20104.0,352.0
20105,1,8698,1,4,2,42746,6,20105.0,275.0
20106,1,14928,1,4,2,42750,6,20106.0,279.0
20108,1,12333,1,4,2,42758,6,20108.0,167.0
20109,1,12820,1,4,2,42762,6,20109.0,352.0
20110,1,9338,1,4,2,42766,6,20110.0,331.0
20111,1,3995,1,4,2,42770,6,20111.0,360.0
20112,1,9019,1,4,2,42774,6,20112.0,13.0
20113,1,10746,1,4,2,42778,6,20113.0,344.0
20114,1,9082,1,4,2,42782,6,20114.0,17.0
20115,1,9064,1,4,2,42786,6,20115.0,328.0
20116,1,6238,1,4,2,42790,6,20116.0,3.0
20117,1,9853,1,4,2,42794,6,20117.0,377.0
20118,1,14576,1,4,2,42798,6,20118.0,349.0
20119,1,5276,1,4,2,42802,6,20119.0,294.0
20120,1,4497,1,4,2,42806,6,20120.0,380.0
20121,1,7342,1,4,2,42810,6,20121.0,18.0
20122,1,12945,1,4,2,42814,6,20122.0,236.0
20123,1,7217,1,4,2,42818,6,20123.0,202.0
20124,1,6739,1,4,2,42822,6,20124.0,291.0
20125,1,3262,1,4,2,42826,6,20125.0,290.0
20126,1,11890,1,4,2,42830,6,20126.0,348.0
20127,1,10458,1,4,2,42834,6,20127.0,448.0
20128,1,12098,1,4,2,42838,6,20128.0,347.0
20129,1,11143,1,4,2,42842,6,20129.0,371.0
20130,1,13511,1,4,2,42846,6,20130.0,374.0
20131,1,10667,1,4,2,42850,6,20131.0,236.0
20132,1,8642,1,4,2,42854,6,20132.0,26.0
20133,1,1793,1,4,2,42858,6,20133.0,290.0
20134,1,4700,1,4,2,42862,6,20134.0,365.0
20135,1,12995,1,4,2,42866,6,20135.0,253.0
20136,1,9314,1,4,2,42870,6,20136.0,208.0
20137,1,7057,1,4,2,42874,6,20137.0,190.0
20138,1,12158,1,4,2,42878,6,20138.0,9.0
20139,1,7289,1,4,2,42882,6,20139.0,13.0
20140,1,4697,1,4,2,42886,6,20140.0,305.0
20141,1,4292,1,4,2,42890,6,20141.0,360.0
20142,1,5238,1,4,2,42894,6,20142.0,278.0
20143,1,4992,1,4,2,42898,6,20143.0,355.0
20144,1,10195,1,4,2,42902,6,20144.0,202.0
20145,1,7978,1,4,2,42906,6,20145.0,207.0
20146,1,8847,1,4,2,42910,6,20146.0,352.0
20147,1,9541,1,4,2,42914,6,20147.0,347.0
20148,1,8902,1,4,2,42918,6,20148.0,2.0
20149,1,4354,1,4,2,42922,6,20149.0,346.0
20150,1,10938,1,4,2,42926,6,20150.0,340.0
20151,1,4414,1,4,2,42930,6,20151.0,457.0
20152,1,6769,1,4,2,42934,6,20152.0,344.0
20153,1,8712,1,4,2,42938,6,20153.0,301.0
20154,1,12227,1,4,2,42942,6,20154.0,4.0
20155,1,5993,1,4,2,42946,6,20155.0,18.0
20156,1,2002,1,4,2,42950,6,20156.0,30.0
20157,1,10287,1,4,2,42954,6,20157.0,18.0
20158,1,7554,1,4,2,42958,6,20158.0,296.0
20159,1,6182,1,4,2,42962,6,20159.0,11.0
20160,1,5030,1,4,2,42966,6,20160.0,343.0
20161,1,5526,1,4,2,42970,6,20161.0,3.0
20162,1,10544,1,4,2,42974,6,20162.0,352.0
20163,1,4570,1,4,2,42978,6,20163.0,543.0
20164,1,11342,1,4,2,42982,6,20164.0,277.0
20165,1,5156,1,4,2,42986,6,20165.0,328.0
20166,1,2721,1,4,2,42990,6,20166.0,347.0
20168,1,7065,1,4,2,42998,6,20168.0,345.0
20169,1,5656,1,4,2,43002,6,20169.0,337.0
20170,1,5220,1,4,2,43006,6,20170.0,279.0
20171,1,7479,1,4,2,43010,6,20171.0,343.0
20172,1,12070,1,4,2,43014,6,20172.0,346.0
20173,1,7743,1,4,2,43018,6,20173.0,56.0
20174,1,10520,1,4,2,43022,6,20174.0,352.0
20175,1,3888,1,4,2,43026,6,20175.0,3.0
20176,1,5603,1,4,2,43030,6,20176.0,351.0
20177,1,6905,1,4,2,43034,6,20177.0,64.0
20178,1,15320,1,4,2,43038,6,20178.0,16.0
20179,1,4859,1,4,2,43042,6,20179.0,205.0
20180,1,8492,1,4,2,43046,6,20180.0,5.0
20181,1,13924,1,4,2,43050,6,20181.0,22.0
20182,1,8718,1,4,2,43054,6,20182.0,16.0
20183,1,9700,1,4,2,43058,6,20183.0,333.0
20184,1,2870,1,4,2,43062,6,20184.0,379.0
20185,1,4147,1,4,2,43066,6,20185.0,19.0
20186,1,3882,1,4,2,43070,6,20186.0,276.0
20187,1,7595,1,4,2,43074,6,20187.0,204.0
20188,1,9183,1,4,2,43078,6,20188.0,334.0
20189,1,4974,1,4,2,43082,6,20189.0,305.0
20190,1,6027,1,4,2,43086,6,20190.0,352.0
20191,1,10624,1,4,2,43090,6,20191.0,17.0
20192,1,8156,1,4,2,43094,6,20192.0,347.0
20193,1,4380,1,4,2,43098,6,20193.0,339.0
20194,1,3638,1,4,2,43102,6,20194.0,22.0
20195,1,976,1,4,2,43106,6,20195.0,277.0
20196,1,9627,1,4,2,43110,6,20196.0,291.0
20197,1,7669,1,4,2,43114,6,20197.0,196.0
20198,1,3088,1,4,2,43118,6,20198.0,205.0
20199,1,8551,1,4,2,43122,6,20199.0,245.0
20200,1,9007,1,4,2,43126,6,20200.0,337.0
20201,1,9772,1,4,2,43130,6,20201.0,201.0
20202,1,10351,1,4,2,43134,6,20202.0,275.0
20203,1,4193,1,4,2,43138,6,20203.0,274.0
20204,1,6994,1,4,2,43142,6,20204.0,22.0
20205,1,8183,1,4,2,43146,6,20205.0,204.0
20206,1,6809,1,4,2,43150,6,20206.0,193.0
20207,1,8306,1,4,2,43154,6,20207.0,4.0
20208,1,7190,1,4,2,43158,6,20208.0,365.0
20209,1,10119,1,4,2,43162,6,20209.0,204.0
20210,1,7362,1,4,2,43166,6,20210.0,276.0
20211,1,9127,1,4,2,43170,6,20211.0,377.0
20212,1,8313,1,4,2,43174,6,20212.0,17.0
20213,1,9870,1,4,2,43178,6,20213.0,294.0
20214,1,6989,1,4,2,43182,6,20214.0,339.0
20215,1,6196,1,4,2,43186,6,20215.0,564.0
20216,1,6980,1,4,2,43190,6,20216.0,340.0
20217,1,7568,1,4,2,43194,6,20217.0,19.0
20218,1,11180,1,4,2,43198,6,20218.0,279.0
20219,1,4357,1,4,2,43202,6,20219.0,349.0
20220,1,7902,1,4,2,43206,6,20220.0,339.0
20221,1,8472,1,4,2,43210,6,20221.0,201.0
20222,1,13118,1,4,2,43214,6,20222.0,190.0
20223,1,7447,1,4,2,43218,6,20223.0,113.0
20224,1,9344,1,4,2,43222,6,20224.0,344.0
20225,1,8541,1,4,2,43226,6,20225.0,26.0
20226,1,5290,1,4,2,43230,6,20226.0,13.0
20227,1,4950,1,4,2,43234,6,20227.0,17.0
20228,1,10319,1,4,2,43238,6,20228.0,352.0
20229,1,12148,1,4,2,43242,6,20229.0,17.0
20230,1,6462,1,4,2,43246,6,20230.0,360.0
20231,1,8829,1,4,2,43250,6,20231.0,275.0
20232,1,7772,1,4,2,43254,6,20232.0,261.0
20233,1,6165,1,4,2,43258,6,20233.0,337.0
20234,1,6465,1,4,2,43262,6,20234.0,138.0
20235,1,4494,1,4,2,43266,6,20235.0,328.0
20236,1,7429,1,4,2,43270,6,20236.0,1.0
20237,1,4290,1,4,2,43274,6,20237.0,138.0
20238,1,390,1,4,2,43278,6,20238.0,279.0
20239,1,6970,1,4,2,43282,6,20239.0,287.0
20240,1,7387,1,4,2,43286,6,20240.0,347.0
20241,1,7031,1,4,2,43290,6,20241.0,352.0
20242,1,6221,1,4,2,43294,6,20242.0,299.0
20243,1,7392,1,4,2,43298,6,20243.0,195.0
20244,1,7539,1,4,2,43302,6,20244.0,102.0
20245,1,5666,1,4,2,43306,6,20245.0,203.0
20246,1,12661,1,4,2,43310,6,20246.0,305.0
20247,1,8419,1,4,2,43314,6,20247.0,11.0
20248,1,9237,1,4,2,43318,6,20248.0,198.0
20249,1,10023,1,4,2,43322,6,20249.0,204.0
20250,1,6178,1,4,2,43326,6,20250.0,328.0
20251,1,13245,1,4,2,43330,6,20251.0,374.0
20252,1,13731,1,4,2,43334,6,20252.0,5.0
20253,1,8412,1,4,2,43338,6,20253.0,190.0
20254,1,6911,1,4,2,43342,6,20254.0,17.0
20255,1,9647,1,4,2,43346,6,20255.0,18.0
20256,1,13405,1,4,2,43350,6,20256.0,337.0
20257,1,9021,1,4,2,43354,6,20257.0,357.0
20258,1,7890,1,4,2,43358,6,20258.0,198.0
20259,1,6025,1,4,2,43362,6,20259.0,22.0
20260,1,7846,1,4,2,43366,6,20260.0,3.0
20261,1,13310,1,4,2,43370,6,20261.0,265.0
20262,1,9206,1,4,2,43374,6,20262.0,331.0
20263,1,4875,1,4,2,43378,6,20263.0,279.0
20264,1,12953,1,4,2,43382,6,20264.0,378.0
20265,1,6216,1,4,2,43386,6,20265.0,26.0
20266,1,6614,1,4,2,43390,6,20266.0,448.0
20267,1,4412,1,4,2,43394,6,20267.0,17.0
20268,1,11874,1,4,2,43398,6,20268.0,341.0
20269,1,7198,1,4,2,43402,6,20269.0,371.0
20270,1,8347,1,4,2,43406,6,20270.0,11.0
20271,1,3794,1,4,2,43410,6,20271.0,278.0
20272,1,4246,1,4,2,43414,6,20272.0,352.0
20273,1,5537,1,4,2,43418,6,20273.0,352.0
20274,1,11160,1,4,2,43422,6,20274.0,195.0
20275,1,7876,1,4,2,43426,6,20275.0,201.0
20276,1,4411,1,4,2,43430,6,20276.0,205.0
20277,1,7045,1,4,2,43434,6,20277.0,341.0
20278,1,9623,1,4,2,43438,6,20278.0,351.0
20279,1,5810,1,4,2,43442,6,20279.0,3.0
20280,1,10269,1,4,2,43446,6,20280.0,349.0
20281,1,5179,1,4,2,43450,6,20281.0,371.0
20282,1,1649,1,4,2,43454,6,20282.0,5.0
20283,1,4633,1,4,2,43458,6,20283.0,19.0
20284,1,8357,1,4,2,43462,6,20284.0,303.0
20285,1,7014,1,4,2,43466,6,20285.0,304.0
20286,1,6196,1,4,2,43470,6,20286.0,352.0
20287,1,5817,1,4,2,43474,6,20287.0,198.0
20288,1,11790,1,4,2,43478,6,20288.0,12.0
20290,1,9920,1,4,2,43486,6,20290.0,1.0
20291,1,8886,1,4,2,43490,6,20291.0,301.0
20292,1,6995,1,4,2,43494,6,20292.0,253.0
20293,1,7993,1,4,2,43498,6,20293.0,352.0
20294,1,10968,1,4,2,43502,6,20294.0,365.0
20295,1,493,1,4,2,43506,6,20295.0,354.0
20297,1,7694,1,4,2,43514,6,20297.0,345.0
20298,1,2381,1,4,2,43518,6,20298.0,196.0
20299,1,5129,1,4,2,43522,6,20299.0,276.0
20301,1,9509,1,4,2,43530,6,20301.0,198.0
20302,1,11715,1,4,2,43534,6,20302.0,113.0
20303,1,5242,1,4,2,43538,6,20303.0,346.0
20304,1,7875,1,4,2,43542,6,20304.0,279.0
20305,1,4204,1,4,2,43546,6,20305.0,4.0
20306,1,9999,1,4,2,43550,6,20306.0,365.0
20307,1,9638,1,4,2,43554,6,20307.0,357.0
20308,1,9631,1,4,2,43558,6,20308.0,22.0
20309,1,10325,1,4,2,43562,6,20309.0,278.0
20310,1,7770,1,4,2,43566,6,20310.0,5.0
20311,1,7055,1,4,2,43570,6,20311.0,19.0
20312,1,11289,1,4,2,43574,6,20312.0,193.0
20313,1,3428,1,4,2,43578,6,20313.0,14.0
20314,1,7605,1,4,2,43582,6,20314.0,13.0
20315,1,8302,1,4,2,43586,6,20315.0,352.0
20316,1,8293,1,4,2,43590,6,20316.0,352.0
20317,1,11270,1,4,2,43594,6,20317.0,138.0
20319,1,4378,1,4,2,43602,6,20319.0,19.0
20320,1,7992,1,4,2,43606,6,20320.0,340.0
20321,1,5957,1,4,2,43610,6,20321.0,352.0
20322,1,4916,1,4,2,43614,6,20322.0,188.0
20323,1,6906,1,4,2,43618,6,20323.0,1.0
20324,1,9520,1,4,2,43622,6,20324.0,276.0
20325,1,5984,1,4,2,43626,6,20325.0,345.0
20326,1,11487,1,4,2,43630,6,20326.0,246.0
20327,1,7852,1,4,2,43634,6,20327.0,206.0
20328,1,7193,1,4,2,43638,6,20328.0,292.0
20329,1,8892,1,4,2,43642,6,20329.0,205.0
20330,1,11778,1,4,2,43646,6,20330.0,278.0
20331,1,7783,1,4,2,43650,6,20331.0,290.0
20332,1,9840,1,4,2,43654,6,20332.0,265.0
20333,1,6095,1,4,2,43658,6,20333.0,299.0
20334,1,8479,1,4,2,43662,6,20334.0,346.0
20335,1,4978,1,4,2,43666,6,20335.0,288.0
20336,1,8551,1,4,2,43670,6,20336.0,365.0
20337,1,8965,1,4,2,43674,6,20337.0,343.0
20338,1,10259,1,4,2,43678,6,20338.0,275.0
20339,1,8806,1,4,2,43682,6,20339.0,167.0
20340,1,6674,1,4,2,43686,6,20340.0,346.0
20342,1,12071,1,4,2,43694,6,20342.0,245.0
20343,1,3927,1,4,2,43698,6,20343.0,352.0
20344,1,12389,1,4,2,43702,6,20344.0,360.0
20345,1,9854,1,4,2,43706,6,20345.0,346.0
20346,1,10172,1,4,2,43710,6,20346.0,340.0
20347,1,9723,1,4,2,43714,6,20347.0,22.0
20348,1,7681,1,4,2,43718,6,20348.0,201.0
20349,1,11010,1,4,2,43722,6,20349.0,348.0
20350,1,9697,1,4,2,43726,6,20350.0,80.0
20351,1,5918,1,4,2,43730,6,20351.0,337.0
20352,1,9758,1,4,2,43734,6,20352.0,350.0
20353,1,12270,1,4,2,43738,6,20353.0,19.0
20354,1,10895,1,4,2,43742,6,20354.0,371.0
20355,1,8694,1,4,2,43746,6,20355.0,207.0
20356,1,2124,1,4,2,43750,6,20356.0,345.0
20357,1,6859,1,4,2,43754,6,20357.0,167.0
20358,1,9280,1,4,2,43758,6,20358.0,9.0
20359,1,14264,1,4,2,43762,6,20359.0,337.0
20360,1,13623,1,4,2,43766,6,20360.0,360.0
20361,1,6470,1,4,2,43770,6,20361.0,371.0
20362,1,3740,1,4,2,43774,6,20362.0,371.0
20363,1,4688,1,4,2,43778,6,20363.0,2.0
20364,1,9727,1,4,2,43782,6,20364.0,253.0
20365,1,9338,1,4,2,43786,6,20365.0,339.0
20366,1,9694,1,4,2,43790,6,20366.0,204.0
20367,1,8301,1,4,2,43794,6,20367.0,340.0
20368,1,12302,1,4,2,43798,6,20368.0,346.0
20369,1,9118,1,4,2,43802,6,20369.0,201.0
20370,1,6678,1,4,2,43806,6,20370.0,344.0
20371,1,13567,1,4,2,43810,6,20371.0,299.0
20372,1,6458,1,4,2,43814,6,20372.0,304.0
20373,1,6910,1,4,2,43818,6,20373.0,347.0
20374,1,9203,1,4,2,43822,6,20374.0,30.0
20375,1,14858,1,4,2,43826,6,20375.0,339.0
20376,1,10538,1,4,2,43830,6,20376.0,236.0
20377,1,7608,1,4,2,43834,6,20377.0,23.0
20378,1,9439,1,4,2,43838,6,20378.0,346.0
20379,1,5028,1,4,2,43842,6,20379.0,13.0
20380,1,7510,1,4,2,43846,6,20380.0,190.0
20381,1,10205,1,4,2,43850,6,20381.0,19.0
20382,1,10141,1,4,2,43854,6,20382.0,204.0
20383,1,5302,1,4,2,43858,6,20383.0,279.0
20384,1,7688,1,4,2,43862,6,20384.0,13.0
20385,1,9195,1,4,2,43866,6,20385.0,26.0
20386,1,9456,1,4,2,43870,6,20386.0,371.0
20387,1,6849,1,4,2,43874,6,20387.0,9.0
20388,1,7729,1,4,2,43878,6,20388.0,334.0
20389,1,8715,1,4,2,43882,6,20389.0,30.0
20390,1,3945,1,4,2,43886,6,20390.0,201.0
20391,1,4031,1,4,2,43890,6,20391.0,22.0
20392,1,11079,1,4,2,43894,6,20392.0,13.0
20393,1,7394,1,4,2,43898,6,20393.0,543.0
20394,1,4130,1,4,2,43902,6,20394.0,371.0
20395,1,3390,1,4,2,43906,6,20395.0,365.0
20396,1,3810,1,4,2,43910,6,20396.0,291.0
20397,1,9672,1,4,2,43914,6,20397.0,435.0
20398,1,7463,1,4,2,43918,6,20398.0,354.0
20399,1,7876,1,4,2,43922,6,20399.0,13.0
20401,1,12610,1,4,2,43930,6,20401.0,113.0
20402,1,11299,1,4,2,43934,6,20402.0,292.0
20403,1,8012,1,4,2,43938,6,20403.0,26.0
20404,1,4254,1,4,2,43942,6,20404.0,376.0
20405,1,5141,1,4,2,43946,6,20405.0,346.0
20406,1,4937,1,4,2,43950,6,20406.0,543.0
20407,1,10957,1,4,2,43954,6,20407.0,22.0
20408,1,11657,1,4,2,43958,6,20408.0,304.0
20409,1,5237,1,4,2,43962,6,20409.0,191.0
20410,1,5688,1,4,2,43966,6,20410.0,340.0
20411,1,7736,1,4,2,43970,6,20411.0,543.0
20412,1,6842,1,4,2,43974,6,20412.0,377.0
20413,1,7733,1,4,2,43978,6,20413.0,333.0
20414,1,6889,1,4,2,43982,6,20414.0,292.0
20415,1,4127,1,4,2,43986,6,20415.0,301.0
20416,1,11005,1,4,2,43990,6,20416.0,276.0
20418,1,10156,1,4,2,43998,6,20418.0,205.0
20419,1,8270,1,4,2,44002,6,20419.0,327.0
20420,1,5753,1,4,2,44006,6,20420.0,11.0
20421,1,3373,1,4,2,44010,6,20421.0,2.0
20422,1,4509,1,4,2,44014,6,20422.0,138.0
20423,1,4046,1,4,2,44018,6,20423.0,352.0
20424,1,9467,1,4,2,44022,6,20424.0,3.0
20425,1,6411,1,4,2,44026,6,20425.0,543.0
20426,1,6699,1,4,2,44030,6,20426.0,2.0
20427,1,6878,1,4,2,44034,6,20427.0,201.0
20428,1,5709,1,4,2,44038,6,20428.0,195.0
20429,1,9532,1,4,2,44042,6,20429.0,189.0
20430,1,8664,1,4,2,44046,6,20430.0,346.0
20432,1,6054,1,4,2,44054,6,20432.0,198.0
20433,1,6500,1,4,2,44058,6,20433.0,278.0
20435,1,7338,1,4,2,44066,6,20435.0,113.0
20436,1,6866,1,4,2,44070,6,20436.0,22.0
20437,1,8470,1,4,2,44074,6,20437.0,207.0
20438,1,5819,1,4,2,44078,6,20438.0,17.0
20439,1,12136,1,4,2,44082,6,20439.0,113.0
20440,1,9610,1,4,2,44086,6,20440.0,15.0
20441,1,6106,1,4,2,44090,6,20441.0,354.0
20442,1,7793,1,4,2,44094,6,20442.0,292.0
20443,1,3774,1,4,2,44098,6,20443.0,276.0
20444,1,5709,1,4,2,44102,6,20444.0,22.0
20445,1,4784,1,4,2,44106,6,20445.0,345.0
20446,1,12162,1,4,2,44110,6,20446.0,276.0
20447,1,6787,1,4,2,44114,6,20447.0,279.0
20448,1,8680,1,4,2,44118,6,20448.0,257.0
20449,1,6164,1,4,2,44122,6,20449.0,543.0
20450,1,3169,1,4,2,44126,6,20450.0,196.0
20451,1,6996,1,4,2,44130,6,20451.0,304.0
20452,1,11279,1,4,2,44134,6,20452.0,206.0
