,person_id,household_id,age,PNUM,sex,pemploy,pstudent,ptype,school_zone_id,workplace_zone_id,free_parking_at_work,cdap_activity,mandatory_tour_frequency,alternatives_id
830,1262291,565178,86,1,2,3,3,5,-1,-1,False,N,,7
831,1262310,565197,73,1,2,3,3,5,-1,-1,False,N,,9
832,1262337,565224,73,1,2,3,3,5,-1,-1,False,N,,9
833,1262367,565254,93,1,2,3,3,5,-1,-1,False,N,,17
834,1262411,565298,72,1,2,3,3,5,-1,-1,False,N,,56
835,1262442,565329,73,1,1,3,3,5,-1,-1,False,N,,1
836,1262511,565398,69,1,1,3,3,5,-1,-1,False,N,,13
837,1262528,565415,65,1,2,3,3,5,-1,-1,False,N,,9
838,1262633,565520,79,1,2,3,3,5,-1,-1,False,N,,7
839,1262712,565599,76,1,2,3,3,5,-1,-1,False,N,,13
840,1262755,565642,80,1,2,3,3,5,-1,-1,False,N,,14
841,1262780,565667,65,1,2,3,3,5,-1,-1,False,N,,7
842,1262829,565716,80,1,2,3,3,5,-1,-1,False,N,,1
843,1262836,565723,74,1,2,3,3,5,-1,-1,False,H,,0
844,1262911,565798,75,1,2,3,3,5,-1,-1,False,N,,7
845,1262917,565804,75,1,1,3,3,5,-1,-1,False,H,,0
846,1262954,565841,72,1,1,3,3,5,-1,-1,False,H,,0
847,1263016,565903,80,1,2,3,3,5,-1,-1,False,H,,0
848,1263021,565908,71,1,1,3,3,5,-1,-1,False,H,,0
849,1263039,565926,65,1,2,3,3,5,-1,-1,False,H,,0
850,1263042,565929,84,1,1,3,3,5,-1,-1,False,H,,0
851,1263105,565992,68,1,1,3,3,5,-1,-1,False,N,,9
852,1263155,566042,77,1,2,3,3,5,-1,-1,False,N,,3
853,1263180,566067,83,1,2,3,3,5,-1,-1,False,N,,9
854,1263211,566098,70,1,1,3,3,5,-1,-1,False,H,,0
855,1263239,566126,71,1,2,3,3,5,-1,-1,False,N,,21
856,1263256,566143,69,1,2,3,2,3,12,-1,False,N,,30
857,1263299,566186,81,1,2,3,3,5,-1,-1,False,H,,0
858,1263392,566279,70,1,1,3,3,5,-1,-1,False,H,,0
859,1263393,566280,69,1,2,3,3,5,-1,-1,False,N,,7
860,1263400,566287,71,1,2,3,2,3,14,-1,False,M,school1,0
861,1263439,566326,93,1,1,3,3,5,-1,-1,False,H,,0
862,1263498,566385,78,1,2,3,3,5,-1,-1,False,N,,7
863,1263502,566389,71,1,1,3,3,5,-1,-1,False,N,,9
864,1263532,566419,93,1,2,3,3,5,-1,-1,False,N,,3
865,1263543,566430,66,1,1,3,3,5,-1,-1,False,H,,0
866,1263551,566438,82,1,2,3,3,5,-1,-1,False,H,,0
867,1263607,566494,73,1,1,3,3,5,-1,-1,False,N,,3
868,1263649,566536,70,1,1,3,3,5,-1,-1,False,N,,7
869,1263746,566633,72,1,1,3,3,5,-1,-1,False,N,,3
870,1263756,566643,83,1,2,3,3,5,-1,-1,False,H,,0
871,1263765,566652,73,1,2,3,3,5,-1,-1,False,N,,13
872,1263780,566667,68,1,2,3,3,5,-1,-1,False,N,,1
873,1263833,566720,75,1,2,3,3,5,-1,-1,False,N,,7
874,1263905,566792,76,1,2,3,3,5,-1,-1,False,H,,0
875,1263911,566798,67,1,1,3,3,5,-1,-1,False,N,,3
876,1263944,566831,65,1,1,3,3,5,-1,-1,False,N,,13
877,1263948,566835,75,1,1,3,3,5,-1,-1,False,N,,3
878,1263971,566858,66,1,1,3,3,5,-1,-1,False,N,,9
879,1263987,566874,84,1,2,3,3,5,-1,-1,False,H,,0
880,1263988,566875,75,1,1,3,3,5,-1,-1,False,N,,9
881,1264098,566985,93,1,1,3,3,5,-1,-1,False,N,,41
882,1264117,567004,93,1,2,3,3,5,-1,-1,False,N,,7
883,1264124,567011,78,1,2,3,3,5,-1,-1,False,H,,0
884,1264126,567013,76,1,2,3,3,5,-1,-1,False,N,,11
885,1264131,567018,67,1,1,3,3,5,-1,-1,False,N,,9
886,1264138,567025,74,1,2,3,3,5,-1,-1,False,N,,7
887,1264141,567028,70,1,1,3,3,5,-1,-1,False,N,,9
888,1264200,567087,69,1,2,3,3,5,-1,-1,False,N,,7
889,1264224,567111,72,1,1,3,3,5,-1,-1,False,N,,1
890,1264228,567115,71,1,1,3,3,5,-1,-1,False,N,,17
891,1264249,567136,77,1,1,3,3,5,-1,-1,False,H,,0
892,1264266,567153,71,1,2,3,3,5,-1,-1,False,H,,0
893,1264287,567174,69,1,1,3,3,5,-1,-1,False,N,,17
894,1264303,567190,81,1,2,3,3,5,-1,-1,False,H,,0
895,1264311,567198,82,1,2,3,3,5,-1,-1,False,H,,0
896,1264343,567230,80,1,2,3,3,5,-1,-1,False,N,,17
897,1264424,567311,71,1,1,3,3,5,-1,-1,False,N,,13
898,1264442,567329,73,1,2,3,3,5,-1,-1,False,H,,0
899,1264472,567359,70,1,1,3,3,5,-1,-1,False,H,,0
900,1264501,567388,87,1,1,3,2,3,9,-1,False,M,school1,42
901,1264577,567464,87,1,2,3,3,5,-1,-1,False,H,,0
902,1264598,567485,75,1,1,3,3,5,-1,-1,False,N,,62
903,1264625,567512,79,1,2,3,3,5,-1,-1,False,N,,9
904,1264657,567544,75,1,1,3,3,5,-1,-1,False,N,,7
905,1264694,567581,66,1,1,3,3,5,-1,-1,False,N,,9
906,1264721,567608,79,1,1,3,3,5,-1,-1,False,N,,56
907,1264790,567677,83,1,2,3,3,5,-1,-1,False,N,,2
908,1264828,567715,93,1,1,3,3,5,-1,-1,False,H,,0
909,1264881,567768,79,1,1,3,3,5,-1,-1,False,H,,0
910,1264921,567808,67,1,1,3,3,5,-1,-1,False,H,,0
911,1264946,567833,76,1,2,3,3,5,-1,-1,False,N,,9
912,1264948,567835,78,1,2,3,3,5,-1,-1,False,H,,0
913,1265002,567889,71,1,1,3,3,5,-1,-1,False,H,,0
914,1265039,567926,76,1,2,3,2,3,10,-1,False,H,,0
915,1265077,567964,79,1,2,3,3,5,-1,-1,False,N,,8
916,1265172,568059,82,1,2,3,3,5,-1,-1,False,H,,0
917,1265212,568099,74,1,2,3,3,5,-1,-1,False,N,,3
918,1265232,568119,66,1,1,3,3,5,-1,-1,False,H,,0
919,1265247,568134,70,1,1,3,3,5,-1,-1,False,N,,7
920,1265299,568186,80,1,2,3,3,5,-1,-1,False,N,,1
921,1265325,568212,69,1,1,3,3,5,-1,-1,False,H,,0
922,1265349,568236,82,1,2,3,3,5,-1,-1,False,N,,10
923,1265354,568241,75,1,2,3,3,5,-1,-1,False,N,,2
924,1265359,568246,71,1,1,3,3,5,-1,-1,False,N,,9
925,1265379,568266,70,1,1,3,3,5,-1,-1,False,H,,0
926,1265419,568306,77,1,2,3,3,5,-1,-1,False,N,,9
927,1265446,568333,76,1,1,3,3,5,-1,-1,False,N,,9
928,1265456,568343,79,1,1,3,3,5,-1,-1,False,N,,7
929,1265482,568369,87,1,2,3,3,5,-1,-1,False,H,,0
930,1265486,568373,71,1,1,3,3,5,-1,-1,False,H,,0
931,1265539,568426,69,1,2,3,3,5,-1,-1,False,N,,7
932,1265580,568467,67,1,1,3,3,5,-1,-1,False,N,,27
933,1265600,568487,71,1,2,3,3,5,-1,-1,False,N,,7
934,1265612,568499,75,1,1,3,3,5,-1,-1,False,N,,3
935,1265613,568500,69,1,2,3,3,5,-1,-1,False,N,,35
936,1265684,568571,77,1,1,3,3,5,-1,-1,False,H,,0
937,1265713,568600,74,1,2,3,3,5,-1,-1,False,N,,1
938,1265755,568642,93,1,2,3,3,5,-1,-1,False,N,,13
939,1265786,568673,80,1,2,3,3,5,-1,-1,False,N,,7
940,1265801,568688,83,1,2,3,3,5,-1,-1,False,N,,1
941,1265831,568718,89,1,1,3,3,5,-1,-1,False,N,,56
942,1265837,568724,79,1,1,3,2,3,14,-1,False,M,school1,0
943,1265845,568732,85,1,2,3,3,5,-1,-1,False,H,,0
944,1265863,568750,71,1,1,3,3,5,-1,-1,False,N,,3
945,1265898,568785,80,1,1,3,3,5,-1,-1,False,N,,9
946,1265926,568813,76,1,2,3,3,5,-1,-1,False,N,,7
947,1265978,568865,75,1,2,3,3,5,-1,-1,False,N,,7
948,1266027,568914,93,1,2,3,3,5,-1,-1,False,N,,7
949,1266047,568934,85,1,2,3,3,5,-1,-1,False,N,,1
950,1266068,568955,77,1,2,3,3,5,-1,-1,False,N,,3
951,1266069,568956,66,1,1,3,3,5,-1,-1,False,N,,3
952,1266071,568958,85,1,2,3,3,5,-1,-1,False,H,,0
953,1266074,568961,73,1,1,3,3,5,-1,-1,False,N,,13
954,1266081,568968,66,1,1,3,3,5,-1,-1,False,N,,3
955,1266100,568987,72,1,2,3,3,5,-1,-1,False,N,,56
956,1266111,568998,74,1,1,3,3,5,-1,-1,False,N,,9
957,1266162,569049,85,1,2,3,3,5,-1,-1,False,N,,60
958,1266175,569062,80,1,2,3,3,5,-1,-1,False,N,,1
959,1266186,569073,79,1,2,3,3,5,-1,-1,False,H,,0
960,1266199,569086,75,1,2,3,3,5,-1,-1,False,N,,7
961,1266202,569089,73,1,1,3,3,5,-1,-1,False,H,,0
962,1266284,569171,79,1,2,3,3,5,-1,-1,False,N,,1
963,1266318,569205,72,1,1,3,3,5,-1,-1,False,N,,7
964,1266319,569206,74,1,2,3,3,5,-1,-1,False,H,,0
965,1266335,569222,80,1,2,3,3,5,-1,-1,False,N,,7
966,1266343,569230,68,1,1,3,3,5,-1,-1,False,N,,7
967,1266358,569245,71,1,2,3,3,5,-1,-1,False,N,,2
968,1266359,569246,75,1,2,3,3,5,-1,-1,False,N,,7
969,1266386,569273,72,1,1,3,3,5,-1,-1,False,N,,9
970,1266407,569294,80,1,2,3,3,5,-1,-1,False,N,,7
971,1266408,569295,93,1,2,3,3,5,-1,-1,False,H,,0
972,1266420,569307,79,1,2,3,3,5,-1,-1,False,N,,9
973,1266427,569314,81,1,2,3,3,5,-1,-1,False,H,,0
974,1266441,569328,72,1,2,3,3,5,-1,-1,False,N,,9
975,1266455,569342,72,1,1,3,2,3,13,-1,False,N,,76
976,1266458,569345,75,1,2,3,3,5,-1,-1,False,N,,7
977,1266526,569413,85,1,1,3,3,5,-1,-1,False,H,,0
978,1266599,569486,69,1,1,3,3,5,-1,-1,False,N,,7
979,1266617,569504,71,1,2,3,3,5,-1,-1,False,N,,7
980,1266645,569532,66,1,1,3,3,5,-1,-1,False,N,,3
981,1266730,569617,93,1,2,3,3,5,-1,-1,False,N,,31
982,1266774,569661,84,1,2,3,3,5,-1,-1,False,N,,56
983,1266775,569662,65,1,2,3,3,5,-1,-1,False,N,,1
984,1266787,569674,82,1,2,3,3,5,-1,-1,False,N,,7
985,1266876,569763,69,1,2,3,3,5,-1,-1,False,N,,7
986,1266910,569797,80,1,1,3,3,5,-1,-1,False,N,,13
987,1266941,569828,84,1,1,3,3,5,-1,-1,False,N,,7
988,1266947,569834,82,1,2,3,3,5,-1,-1,False,N,,1
989,1266948,569835,80,1,2,3,3,5,-1,-1,False,N,,1
990,1266963,569850,71,1,2,3,2,3,9,-1,False,M,school1,0
991,1267009,569896,72,1,1,3,3,5,-1,-1,False,H,,0
992,1267024,569911,70,1,1,3,3,5,-1,-1,False,H,,0
993,1267059,569946,83,1,2,3,3,5,-1,-1,False,N,,3
994,1267091,569978,69,1,2,3,3,5,-1,-1,False,N,,7
995,1267099,569986,69,1,2,3,3,5,-1,-1,False,N,,7
996,1267104,569991,76,1,1,3,3,5,-1,-1,False,H,,0
997,1267137,570024,71,1,1,3,2,3,12,-1,False,M,school1,0
998,1267182,570069,76,1,2,3,2,3,12,-1,False,N,,30
999,1267205,570092,79,1,2,3,3,5,-1,-1,False,N,,57
1000,1267211,570098,75,1,1,3,3,5,-1,-1,False,N,,7
1001,1267287,570174,65,1,1,3,2,3,12,-1,False,M,school1,0
1002,1267367,570254,65,1,1,3,3,5,-1,-1,False,N,,9
1003,1267396,570283,84,1,1,3,3,5,-1,-1,False,N,,1
1004,1267411,570298,69,1,2,3,3,5,-1,-1,False,N,,7
1005,1267415,570302,65,1,2,3,3,5,-1,-1,False,N,,9
1006,1267479,570366,75,1,2,3,3,5,-1,-1,False,N,,7
1007,1267490,570377,74,1,2,3,3,5,-1,-1,False,H,,0
1008,1267530,570417,93,1,2,3,3,5,-1,-1,False,N,,5
1009,1267536,570423,74,1,1,3,3,5,-1,-1,False,N,,7
1010,1267552,570439,71,1,2,3,3,5,-1,-1,False,N,,13
1011,1267554,570441,77,1,2,3,3,5,-1,-1,False,N,,9
1012,1267555,570442,66,1,2,3,3,5,-1,-1,False,H,,0
1013,1267567,570454,85,1,1,3,3,5,-1,-1,False,H,,0
1014,1267629,570516,76,1,2,3,3,5,-1,-1,False,N,,2
1015,1267633,570520,76,1,1,3,3,5,-1,-1,False,N,,10
1016,1267636,570523,72,1,1,3,2,3,12,-1,False,M,school1,0
1017,1267637,570524,78,1,1,3,3,5,-1,-1,False,H,,0
1018,1267727,570614,73,1,2,3,3,5,-1,-1,False,N,,1
1019,1267733,570620,77,1,2,3,3,5,-1,-1,False,N,,7
1020,1267753,570640,79,1,2,3,3,5,-1,-1,False,N,,7
1021,1267775,570662,71,1,1,3,3,5,-1,-1,False,N,,3
1022,1267799,570686,93,1,2,3,3,5,-1,-1,False,N,,14
1023,1267807,570694,88,1,2,3,3,5,-1,-1,False,N,,7
1024,1267808,570695,70,1,2,3,3,5,-1,-1,False,N,,13
1025,1267822,570709,79,1,2,3,2,3,12,-1,False,M,school1,0
1026,1267826,570713,80,1,2,3,3,5,-1,-1,False,N,,30
1027,1267830,570717,78,1,2,3,3,5,-1,-1,False,N,,3
1028,1267852,570739,70,1,2,3,3,5,-1,-1,False,N,,13
1029,1267853,570740,84,1,2,3,3,5,-1,-1,False,N,,5
1030,1267871,570758,81,1,2,3,3,5,-1,-1,False,N,,1
1031,1267873,570760,69,1,2,3,3,5,-1,-1,False,N,,7
1032,1267878,570765,81,1,2,3,3,5,-1,-1,False,N,,13
1033,1267881,570768,65,1,2,3,3,5,-1,-1,False,N,,7
1034,1267886,570773,70,1,1,3,3,5,-1,-1,False,N,,1
1035,1267888,570775,93,1,2,3,3,5,-1,-1,False,H,,0
1036,1267889,570776,72,1,2,3,3,5,-1,-1,False,H,,0
1037,1267900,570787,78,1,1,3,3,5,-1,-1,False,N,,3
1038,1267913,570800,70,1,2,3,3,5,-1,-1,False,N,,7
1039,1267923,570810,87,1,2,3,3,5,-1,-1,False,N,,1
1040,1267937,570824,80,1,2,3,3,5,-1,-1,False,N,,1
1041,1268002,570889,87,1,2,3,3,5,-1,-1,False,H,,0
1042,1268010,570897,85,1,1,3,2,3,13,-1,False,M,school1,0
1043,1268084,570971,70,1,1,3,3,5,-1,-1,False,N,,9
1044,1268109,570996,65,1,2,3,3,5,-1,-1,False,N,,5
1045,1268160,571047,71,1,2,3,3,5,-1,-1,False,N,,7
1046,1268197,571084,75,1,1,3,3,5,-1,-1,False,N,,13
1047,1355498,658385,69,1,1,2,3,2,-1,2,False,M,work1,0
1048,1355579,658466,73,1,2,2,3,2,-1,9,False,M,work1,33
1049,1355622,658509,71,1,1,1,3,1,-1,17,False,H,,0
1050,1355691,658578,65,1,1,2,3,2,-1,24,False,M,work1,33
1051,1355729,658616,68,1,1,2,3,2,-1,9,False,M,work1,7
1052,1355742,658629,75,1,2,1,3,1,-1,2,False,M,work1,0
1053,1355761,658648,73,1,2,2,3,2,-1,3,False,H,,0
1054,1355787,658674,65,1,2,1,3,1,-1,13,False,M,work2,3
1055,1355913,658800,65,1,2,1,3,1,-1,19,False,N,,1
1056,1355939,658826,73,1,2,2,3,2,-1,24,False,M,work1,0
1057,1355987,658874,68,1,1,2,3,2,-1,5,False,M,work1,0
1058,1356006,658893,71,1,2,2,3,2,-1,2,False,M,work1,0
1059,1356048,658935,69,1,1,2,3,2,-1,2,False,H,,0
1060,1356052,658939,75,1,1,1,3,1,-1,19,False,M,work1,0
1061,1356077,658964,71,1,2,2,3,2,-1,2,False,M,work1,0
1062,1356135,659022,70,1,1,1,3,1,-1,23,False,M,work1,0
1063,1356138,659025,68,1,1,2,3,2,-1,23,False,N,,9
1064,1356259,659146,79,1,2,2,3,2,-1,12,False,M,work1,7
1065,1356305,659192,72,1,2,1,3,1,-1,7,False,M,work1,0
1066,1356317,659204,66,1,1,2,3,2,-1,9,False,N,,64
1067,1356318,659205,65,1,2,2,3,2,-1,15,False,M,work1,0
1068,1356322,659209,65,1,2,2,3,2,-1,24,False,M,work1,0
1069,1356323,659210,66,1,1,2,3,2,-1,22,False,N,,45
1070,1356325,659212,66,1,1,2,3,2,-1,16,False,H,,0
1071,1356326,659213,65,1,2,2,3,2,-1,2,False,M,work1,0
1072,1356362,659249,88,1,2,2,3,2,-1,16,False,N,,17
1073,1356390,659277,65,1,2,1,3,1,-1,10,False,M,work1,0
1074,1356443,659330,71,1,2,2,3,2,-1,18,False,M,work1,0
1075,1356467,659354,76,1,2,1,3,1,-1,23,False,H,,0
1076,1356472,659359,78,1,2,1,3,1,-1,18,False,M,work1,0
1077,1356489,659376,67,1,1,2,3,2,-1,7,False,N,,1
1078,1356490,659377,68,1,1,2,3,2,-1,17,False,N,,17
1079,1356495,659382,65,1,1,1,3,1,-1,9,False,M,work1,0
1080,1356496,659383,66,1,1,2,3,2,-1,16,False,N,,3
1081,1356520,659407,74,1,1,1,3,1,-1,5,False,M,work1,0
1082,1356521,659408,78,1,2,1,3,1,-1,17,False,M,work1,0
1083,1356530,659417,71,1,2,2,3,2,-1,4,False,M,work1,0
1084,1356536,659423,67,1,1,2,3,2,-1,3,False,H,,0
1085,1356538,659425,67,1,2,2,3,2,-1,2,False,M,work1,1
1086,1356554,659441,78,1,1,2,3,2,-1,9,False,N,,2
1087,1356589,659476,67,1,1,2,3,2,-1,7,False,M,work1,0
1088,1356592,659479,66,1,2,1,3,1,-1,15,False,H,,0
1089,1356601,659488,66,1,1,1,3,1,-1,16,False,M,work1,0
1090,1423759,701664,77,1,1,3,3,5,-1,-1,False,H,,0
1091,1423760,701664,76,2,2,3,3,5,-1,-1,False,H,,0
1092,1423787,701678,85,1,1,3,3,5,-1,-1,False,H,,0
1093,1423788,701678,73,2,2,3,3,5,-1,-1,False,H,,0
1094,1423797,701683,69,1,1,3,3,5,-1,-1,False,N,,0
1095,1423798,701683,73,2,2,3,3,5,-1,-1,False,N,,0
1096,1423815,701692,85,1,1,3,3,5,-1,-1,False,H,,0
1097,1423816,701692,74,2,2,3,2,3,12,-1,False,H,,0
1098,1423833,701701,75,1,1,3,3,5,-1,-1,False,N,,0
1099,1423834,701701,78,2,2,3,3,5,-1,-1,False,N,,0
1100,1423883,701726,70,1,1,3,3,5,-1,-1,False,N,,13
1101,1423884,701726,66,2,2,3,3,5,-1,-1,False,N,,1
1102,1423899,701734,73,1,1,3,3,5,-1,-1,False,N,,13
1103,1423900,701734,67,2,2,3,3,5,-1,-1,False,H,,0
1104,1423905,701737,85,1,1,3,3,5,-1,-1,False,H,,0
1105,1423906,701737,73,2,2,3,3,5,-1,-1,False,H,,0
1106,1424015,701792,71,1,2,3,2,3,13,-1,False,M,school1,0
1107,1424016,701792,32,2,2,3,2,3,13,-1,False,N,,7
1108,1424039,701804,73,1,1,3,3,5,-1,-1,False,N,,1
1109,1424040,701804,67,2,2,3,3,5,-1,-1,False,N,,7
1110,1424119,701844,79,1,2,3,3,5,-1,-1,False,N,,13
1111,1424120,701844,76,2,1,3,3,5,-1,-1,False,N,,30
1112,1424161,701865,87,1,2,3,3,5,-1,-1,False,N,,61
1113,1424162,701865,37,2,1,3,2,3,12,-1,False,N,,63
1114,1424235,701902,66,1,2,3,3,5,-1,-1,False,H,,0
1115,1424236,701902,30,2,1,3,3,4,-1,-1,False,N,,7
1116,1424297,701933,76,1,2,3,3,5,-1,-1,False,N,,9
1117,1424298,701933,80,2,1,3,3,5,-1,-1,False,N,,9
1118,1424411,701990,82,1,2,3,3,5,-1,-1,False,H,,0
1119,1424412,701990,82,2,1,3,2,3,13,-1,False,N,,20
1120,1424441,702005,86,1,1,3,3,5,-1,-1,False,H,,0
1121,1424442,702005,79,2,2,3,3,5,-1,-1,False,H,,0
1122,1424479,702024,78,1,1,3,3,5,-1,-1,False,N,,7
1123,1424480,702024,77,2,2,3,3,5,-1,-1,False,N,,1
1124,1424499,702034,81,1,1,3,2,3,12,-1,False,M,school1,3
1125,1424500,702034,68,2,2,3,3,5,-1,-1,False,N,,17
1126,1424501,702035,86,1,1,3,3,5,-1,-1,False,N,,47
1127,1424502,702035,79,2,2,3,3,5,-1,-1,False,N,,7
1128,1424601,702085,79,1,1,3,3,5,-1,-1,False,N,,13
1129,1424602,702085,70,2,2,3,3,5,-1,-1,False,H,,0
1130,1424739,702154,75,1,1,3,3,5,-1,-1,False,N,,9
1131,1424740,702154,70,2,2,3,3,5,-1,-1,False,H,,0
1132,1424745,702157,73,1,2,3,3,5,-1,-1,False,N,,7
1133,1424746,702157,50,2,1,3,3,4,-1,-1,False,N,,9
1134,1424855,702212,79,1,1,3,3,5,-1,-1,False,H,,0
1135,1424856,702212,70,2,2,3,3,5,-1,-1,False,N,,17
1136,1424893,702231,78,1,1,3,3,5,-1,-1,False,N,,26
1137,1424894,702231,77,2,2,3,3,5,-1,-1,False,N,,1
1138,1424997,702283,69,1,2,3,3,5,-1,-1,False,N,,7
1139,1424998,702283,71,2,2,3,3,5,-1,-1,False,H,,0
1140,1425143,702356,85,1,1,3,3,5,-1,-1,False,H,,0
1141,1425144,702356,74,2,2,3,3,5,-1,-1,False,H,,0
1142,1425237,702403,79,1,2,3,3,5,-1,-1,False,N,,9
1143,1425238,702403,76,2,1,3,3,5,-1,-1,False,N,,7
1144,1425251,702410,69,1,1,3,3,5,-1,-1,False,N,,7
1145,1425252,702410,73,2,2,3,3,5,-1,-1,False,N,,1
1146,1425389,702479,86,1,1,3,3,5,-1,-1,False,H,,0
1147,1425390,702479,79,2,2,3,3,5,-1,-1,False,N,,1
1148,1425407,702488,82,1,1,3,3,5,-1,-1,False,N,,7
1149,1425408,702488,63,2,2,3,3,4,-1,-1,False,N,,1
1150,1425415,702492,68,1,1,3,3,5,-1,-1,False,H,,0
1151,1425416,702492,70,2,2,3,3,5,-1,-1,False,H,,0
1152,1425529,702549,79,1,1,3,3,5,-1,-1,False,N,,0
1153,1425530,702549,70,2,2,3,3,5,-1,-1,False,N,,0
1154,1425531,702550,86,1,1,3,3,5,-1,-1,False,N,,1
1155,1425532,702550,79,2,2,3,3,5,-1,-1,False,N,,56
1156,1425655,702612,77,1,2,3,3,5,-1,-1,False,N,,3
1157,1425656,702612,70,2,1,3,3,5,-1,-1,False,N,,9
1158,1425839,702704,86,1,1,3,3,5,-1,-1,False,N,,13
1159,1425840,702704,79,2,2,3,3,5,-1,-1,False,N,,48
1160,1425841,702705,69,1,2,3,3,5,-1,-1,False,N,,25
1161,1425842,702705,71,2,2,3,3,5,-1,-1,False,N,,7
1162,1425879,702724,79,1,1,3,3,5,-1,-1,False,H,,0
1163,1425880,702724,70,2,2,3,3,5,-1,-1,False,N,,17
1164,1425951,702760,71,1,1,3,3,5,-1,-1,False,H,,0
1165,1425952,702760,70,2,2,3,3,5,-1,-1,False,N,,1
1166,1425961,702765,69,1,2,3,3,5,-1,-1,False,N,,0
1167,1425962,702765,71,2,2,3,3,5,-1,-1,False,N,,0
1168,1426027,702798,77,1,1,3,3,5,-1,-1,False,N,,56
1169,1426028,702798,76,2,2,3,3,5,-1,-1,False,N,,7
1170,1426073,702821,83,1,1,3,3,5,-1,-1,False,H,,0
1171,1426074,702821,83,2,2,3,3,5,-1,-1,False,H,,0
1172,1426161,702865,72,1,1,3,3,5,-1,-1,False,H,,0
1173,1426162,702865,66,2,2,3,3,5,-1,-1,False,H,,0
1174,1426211,702890,86,1,1,3,3,5,-1,-1,False,N,,7
1175,1426212,702890,79,2,2,3,3,5,-1,-1,False,N,,56
1176,1426305,702937,72,1,1,3,3,5,-1,-1,False,N,,2
1177,1426306,702937,72,2,1,3,3,5,-1,-1,False,N,,9
1178,1426395,702982,75,1,1,3,3,5,-1,-1,False,N,,7
1179,1426396,702982,78,2,2,3,3,5,-1,-1,False,N,,64
1180,1426449,703009,79,1,2,3,3,5,-1,-1,False,H,,0
1181,1426450,703009,76,2,1,3,3,5,-1,-1,False,H,,0
1182,1426513,703041,69,1,2,3,3,5,-1,-1,False,N,,64
1183,1426514,703041,71,2,2,3,3,5,-1,-1,False,N,,17
1184,1426541,703055,65,1,2,3,3,5,-1,-1,False,H,,0
1185,1426542,703055,62,2,1,3,3,4,-1,-1,False,H,,0
1186,1426547,703058,79,1,1,3,3,5,-1,-1,False,N,,0
1187,1426548,703058,47,2,2,3,3,4,-1,-1,False,N,,0
1188,1426567,703068,76,1,2,3,3,5,-1,-1,False,N,,21
1189,1426568,703068,80,2,1,3,3,5,-1,-1,False,H,,0
1190,1426583,703076,71,1,2,3,2,3,12,-1,False,M,school1,0
1191,1426584,703076,32,2,2,3,2,3,12,-1,False,M,school1,9
1192,1426613,703091,83,1,1,3,3,5,-1,-1,False,H,,0
1193,1426614,703091,83,2,2,3,3,5,-1,-1,False,H,,0
1194,1426637,703103,85,1,1,3,3,5,-1,-1,False,N,,13
1195,1426638,703103,74,2,2,3,2,3,12,-1,False,M,school1,0
1196,1426649,703109,81,1,1,3,2,3,13,-1,False,N,,42
1197,1426650,703109,68,2,2,3,3,5,-1,-1,False,H,,0
1198,1426667,703118,73,1,1,3,3,5,-1,-1,False,N,,3
1199,1426668,703118,67,2,2,3,3,5,-1,-1,False,N,,14
1200,1426701,703135,65,1,2,3,3,5,-1,-1,False,N,,9
1201,1426702,703135,62,2,1,3,3,4,-1,-1,False,N,,1
1202,1426731,703150,74,1,2,3,3,5,-1,-1,False,H,,0
1203,1426732,703150,43,2,1,3,3,4,-1,-1,False,H,,0
1204,1426751,703160,78,1,1,3,3,5,-1,-1,False,N,,1
1205,1426752,703160,73,2,2,3,3,5,-1,-1,False,N,,1
1206,1426847,703208,74,1,1,3,3,5,-1,-1,False,N,,7
1207,1426848,703208,60,2,2,3,3,4,-1,-1,False,N,,1
1208,1426943,703256,70,1,1,3,3,5,-1,-1,False,N,,0
1209,1426944,703256,71,2,2,3,3,5,-1,-1,False,N,,0
1210,1427155,703362,73,1,1,3,3,5,-1,-1,False,N,,0
1211,1427156,703362,70,2,2,3,3,5,-1,-1,False,N,,7
1212,1427163,703366,81,1,1,3,3,5,-1,-1,False,N,,13
1213,1427164,703366,78,2,2,3,3,5,-1,-1,False,N,,7
1214,1427193,703381,65,1,1,3,3,5,-1,-1,False,N,,7
1215,1427194,703381,69,2,2,3,3,5,-1,-1,False,N,,11
1216,1457583,718576,67,1,1,1,3,1,-1,14,False,H,,0
1217,1457584,718576,77,2,2,3,3,5,-1,-1,False,H,,0
1218,1457585,718577,67,1,1,1,3,1,-1,10,False,M,work1,0
1219,1457586,718577,77,2,2,3,3,5,-1,-1,False,N,,17
1220,1457587,718578,67,1,1,1,3,1,-1,2,False,M,work1,0
1221,1457588,718578,77,2,2,3,3,5,-1,-1,False,N,,3
1222,1476139,727854,70,1,1,2,3,2,-1,22,True,M,work1,7
1223,1476140,727854,61,2,2,3,3,4,-1,-1,False,N,,7
1224,1476237,727903,86,1,1,3,3,5,-1,-1,False,H,,0
1225,1476238,727903,47,2,2,1,3,1,-1,20,False,M,work1,0
1226,1476277,727923,86,1,1,3,3,5,-1,-1,False,H,,0
1227,1476278,727923,47,2,2,1,3,1,-1,16,False,M,work1,0
1228,1476351,727960,70,1,1,2,3,2,-1,5,False,H,,0
1229,1476352,727960,64,2,2,3,3,4,-1,-1,False,H,,0
1230,1476427,727998,66,1,1,2,3,2,-1,1,False,H,,0
